Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_NOMINA.DECLARACIONVEHICULO,MODELO,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONVEHICULO,ANIO,int,NO,,,
FBS_NOMINA.DECLARACIONVEHICULO,MATRICULA,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONVEHICULO,LICENCIA,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONVEHICULO,VALOR,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONVEHICULO,REVISADO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONVEHICULO,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONVEHICULO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.DESCUENTO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DESCUENTO,SECUENCIALEMPLEADO,int,NO,MUL,,
FBS_NOMINA.DESCUENTO,CODIGOTIPODESCUENTO,char(2),NO,MUL,,
FBS_NOMINA.DESCUENTO,CODIGOESTADO,char(1),NO,MUL,,
FBS_NOMINA.DESCUENTO,OBSERVACION,varchar(500),NO,,,
FBS_NOMINA.DESCUENTO,FECHASISTEMA,datetime(3),NO,,,
FBS_NOMINA.DESCUENTO,FECHAMAQUINA,datetime(3),NO,,,
FBS_NOMINA.DESCUENTO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.DESCUENTO,SECMIGRA,int,YES,,,
FBS_NOMINA.DESCUENTOCUENTA,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DESCUENTOCUENTA,SECUENCIALDESCUENTO,int,NO,MUL,,
FBS_NOMINA.DESCUENTOCUENTA,SECUENCIALCUENTAMAESTRO,int,NO,MUL,,
FBS_NOMINA.DESCUENTOCUENTA,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_NOMINA.DESCUENTOCUENTA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.DESCUENTOESTADOHISTORICO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DESCUENTOESTADOHISTORICO,SECUENCIALDESCUENTO,int,NO,MUL,,
